danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,added_at,song_title,artists
0.7170000000000001,0.46,11,-11.325999999999999,0,0.0372,0.0287,0.785,0.0661,0.0961,110.993,367307,4,2019-08-29T20:45:07Z,A New Error,Moderat
0.609,0.802,9,-9.501,0,0.0538,0.11800000000000001,0.000131,0.0904,0.9259999999999999,127.67200000000001,156480,4,2019-08-29T20:19:02Z,Sugar on My Tongue - 2005 Remaster,Talking Heads
0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,190960,4,2019-08-29T19:00:29Z,Señorita,"Shawn Mendes,Camila Cabello"
0.8320000000000001,0.644,6,-5.903,0,0.0679,0.40299999999999997,1.06e-05,0.125,0.45399999999999996,119.992,181582,4,2019-08-29T18:39:02Z,Qu'est-ce que tu fais?,Siboy
0.742,0.66,4,-5.6,0,0.39399999999999996,0.531,0.0,0.311,0.598,90.186,257587,4,2019-08-29T17:34:45Z,Cherche l'amour,Dooz Kawa
0.83,0.682,8,-7.155,0,0.0471,0.505,6.17e-06,0.11,0.514,112.06299999999999,242000,4,2019-08-29T14:48:20Z,Vide,13 Block
0.5760000000000001,0.792,7,-6.499,0,0.0715,0.239,0.0006349999999999999,0.9129999999999999,0.723,95.803,435027,4,2019-08-28T11:38:14Z,Ma faute à toi,La Rue Kétanou
0.9109999999999999,0.565,9,-6.209,0,0.0718,0.429,0.0,0.0802,0.7509999999999999,96.012,185312,4,2019-08-28T11:32:06Z,Rasta Love Feat. Ky-Mani Marley,"Protoje,Ky-Mani Marley"
0.722,0.8640000000000001,0,-3.3169999999999997,1,0.107,0.00324,0.0,0.16399999999999998,0.466,148.025,199440,4,2019-08-28T10:48:21Z,Cookie Jar,Doja Cat
0.858,0.584,10,-6.899,0,0.172,0.40299999999999997,0.00033999999999999997,0.0586,0.794,89.98200000000001,258351,4,2019-08-27T22:14:05Z,Brûler les illusions,Dooz Kawa
0.772,0.595,1,-7.5760000000000005,1,0.0629,0.406,0.0,0.25,0.37,141.97,170267,4,2019-08-27T16:32:04Z,Salé,Niska
0.912,0.715,4,-5.666,0,0.128,0.377,0.0,0.14400000000000002,0.866,94.991,212547,4,2019-08-27T15:47:15Z,Night And Day,Lyricson
0.767,0.649,0,-9.717,1,0.203,0.41100000000000003,0.0004980000000000001,0.602,0.653,86.902,245707,4,2019-08-27T14:14:42Z,Da Black Cat Bone,Scarecrow
0.7020000000000001,0.76,4,-5.87,0,0.0367,0.0504,0.00164,0.272,0.455,100.0,291400,4,2019-08-27T11:50:38Z,"Ella, elle l'a - Remasterisé en 2004",France Gall
0.83,0.652,1,-5.627999999999999,1,0.0475,0.000987,0.0,0.13699999999999998,0.336,100.005,190868,4,2019-08-27T11:26:36Z,Girlfriend (feat. G-Eazy),"T-Pain,G-Eazy"
0.696,0.522,9,-9.488999999999999,0,0.0872,0.0337,6.35e-06,0.113,0.0934,124.025,268920,4,2019-08-27T11:12:19Z,Almost Famous,G-Eazy
0.5670000000000001,0.379,5,-11.235999999999999,1,0.0566,0.493,9.449999999999999e-05,0.1,0.5,79.958,216800,3,2019-08-27T09:22:19Z,Elle a les yeux revolver,Marc Lavoine
0.816,0.631,5,-7.148,0,0.0705,0.153,2.51e-06,0.115,0.11800000000000001,139.964,209951,4,2019-08-24T01:27:35Z,Thomas O'Malley,Reynz
0.654,0.82,2,-5.769,1,0.0648,0.0036799999999999997,0.364,0.195,0.617,145.002,440267,4,2019-08-23T13:28:21Z,Becoming Insane,Infected Mushroom
0.77,0.6970000000000001,0,-2.6439999999999997,1,0.0607,0.0817,0.0,0.0663,0.428,170.084,199587,4,2019-08-21T22:53:05Z,Juicy,Doja Cat
0.386,0.9179999999999999,6,-3.214,0,0.0346,0.000202,0.325,0.183,0.159,174.007,313598,4,2019-08-20T17:25:45Z,All I Need,Nexus & Tight
0.457,0.9259999999999999,7,-3.259,0,0.0403,0.00556,0.000167,0.243,0.15,174.032,247135,4,2019-08-19T22:08:38Z,Go,"Maduk,Lachi"
0.40399999999999997,0.8420000000000001,7,-4.921,1,0.0843,0.166,1.7e-05,0.11800000000000001,0.7929999999999999,90.031,244907,4,2019-08-19T15:12:02Z,Voilà l'été,Les Négresses Vertes
0.612,0.45799999999999996,0,-11.085999999999999,0,0.069,0.42700000000000005,8.41e-06,0.10300000000000001,0.961,172.516,201160,4,2019-08-19T08:24:56Z,¿Porqué te vas?,Jeanette
0.7290000000000001,0.784,4,-6.321000000000001,0,0.0905,0.0254,2.0399999999999998e-05,0.0797,0.853,152.048,180493,4,2019-08-19T07:47:28Z,Burning,Coffee
0.55,0.8759999999999999,8,-4.329,1,0.0459,0.0173,0.0311,0.069,0.34,173.977,184450,4,2019-08-18T22:29:03Z,Promises,Itro
0.5760000000000001,0.8959999999999999,5,-3.747,0,0.0456,0.0161,0.688,0.076,0.0582,173.94099999999997,272328,4,2019-08-18T21:07:11Z,Coming Down,Maduk
0.784,0.601,10,-9.566,0,0.10800000000000001,0.172,0.00863,0.115,0.539,91.05,236653,4,2019-08-16T20:40:03Z,Paris,L'Impératrice
0.805,0.418,7,-14.374,1,0.0979,0.45899999999999996,0.0,0.28800000000000003,0.966,149.724,205427,4,2019-08-16T19:41:11Z,Pass The Dutchie,Musical Youth
0.825,0.794,1,-8.611,1,0.0536,0.000155,0.9109999999999999,0.09,0.27,126.006,402905,4,2019-08-15T17:00:14Z,Thinking About You ft Juliet Fox - Original Mix,"Spektre,Juliet Fox"
0.513,0.41100000000000003,1,-9.91,0,0.203,0.0804,0.00175,0.114,0.47600000000000003,204.053,223080,4,2019-08-15T13:29:26Z,Ma Starlight,L'Impératrice
0.789,0.605,2,-9.654,1,0.048,0.00352,0.835,0.0885,0.332,124.99799999999999,493440,4,2019-08-14T20:54:33Z,This Is - Gabriel Ananda Remix,"Donatello,Arnas D,Stefano Richetta,Gabriel Ananda"
0.522,0.823,6,-6.148,0,0.0578,0.0211,0.909,0.11900000000000001,0.316,125.061,481760,4,2019-08-14T18:05:46Z,Rej,Âme
0.8059999999999999,0.607,10,-9.956,1,0.0568,0.008440000000000001,0.8340000000000001,0.129,0.389,119.986,484005,3,2019-08-14T16:57:03Z,Kristalle,Township Rebellion
0.904,0.878,7,-9.296,1,0.166,0.021,0.611,0.0671,0.39799999999999996,124.044,220645,4,2019-08-13T23:02:28Z,Got The Fire,Michael Bibi
0.624,0.5720000000000001,5,-7.531000000000001,0,0.0352,0.322,0.0,0.314,0.57,90.06700000000001,235493,4,2019-08-06T21:54:32Z,Lonely,Akon
0.983,0.74,9,-10.273,1,0.5329999999999999,0.0749,0.613,0.0848,0.825,123.007,279011,4,2019-08-06T08:52:16Z,If Only I Could (feat. Steve Lucas) - Liem Remix,"Fusion Groove Orchestra,Steve Lucas"
0.774,0.505,11,-12.724,1,0.051,0.318,0.904,0.11,0.0643,122.00299999999999,472131,4,2019-08-05T11:18:46Z,Intro,Lie2You
0.769,0.40399999999999997,7,-10.995999999999999,0,0.0669,0.0421,1.29e-05,0.111,0.494,74.998,262615,4,2019-08-04T03:24:59Z,Fresh Air,Iseo & Dodosound
0.8240000000000001,0.5379999999999999,6,-7.972,1,0.26899999999999996,0.26,3.45e-05,0.13,0.35200000000000004,110.87899999999999,208671,4,2019-08-03T23:52:00Z,Movements,"Pham,Yung Fusion"
0.927,0.535,6,-7.59,0,0.0911,0.0855,0.0,0.136,0.336,112.96,313573,4,2019-08-02T16:55:01Z,THat Part,"ScHoolboy Q,Kanye West"
0.799,0.445,0,-7.794,1,0.293,0.20800000000000002,0.0,0.0885,0.345,141.07299999999998,170507,4,2019-07-31T19:56:09Z,Oulala,Chilla
0.621,0.585,10,-5.632000000000001,0,0.0457,0.12,1.91e-06,0.05,0.6679999999999999,132.004,199747,4,2019-07-31T19:49:08Z,So High,Doja Cat
0.9259999999999999,0.5529999999999999,5,-8.052999999999999,1,0.152,0.40299999999999997,0.00115,0.0663,0.83,104.98,146286,4,2019-07-31T01:03:56Z,nursery,"bbno$,Lentra"
0.792,0.634,2,-7.4910000000000005,1,0.0479,0.635,0.8190000000000001,0.0974,0.573,125.99700000000001,194028,4,2019-07-31T00:59:05Z,Mii Channel Theme,Simnoid
0.7090000000000001,0.387,9,-7.926,1,0.0521,0.000993,0.45,0.27899999999999997,0.532,128.107,125630,4,2019-07-31T00:57:34Z,Mii Channel,VGR
0.9520000000000001,0.579,7,-8.923,1,0.39,0.35,2.08e-06,0.136,0.483,128.024,166635,4,2019-07-31T00:56:24Z,Wii Tennis,Splash Daddy
0.884,0.63,1,-4.728,1,0.0897,0.0481,0.000516,0.11699999999999999,0.153,132.039,194625,4,2019-07-30T23:56:26Z,Pistolet,Siboy
0.938,0.569,2,-5.619,1,0.354,0.0507,2.31e-06,0.132,0.39399999999999996,119.005,183907,4,2019-07-30T23:47:52Z,Au revoir merci,Siboy
0.713,0.8909999999999999,9,-5.724,0,0.0352,0.000513,0.0688,0.0687,0.365,127.977,241875,4,2019-07-29T23:47:19Z,Disconnected,Pegboard Nerds
0.59,0.8290000000000001,3,-4.71,0,0.0716,0.0504,1.52e-06,0.0233,0.402,109.898,214240,4,2019-07-29T23:32:58Z,Catch You,Kill Paris
0.644,0.5760000000000001,11,-10.523,0,0.465,0.8740000000000001,0.0,0.0966,0.562,82.007,199265,4,2019-07-29T16:46:12Z,Le monstre,Dooz Kawa
0.63,0.529,1,-8.783,0,0.185,0.799,0.0,0.0722,0.596,148.089,259447,3,2019-07-29T16:46:12Z,Brako (feat. Hippocampe Fou),"Dooz Kawa,Hippocampe Fou"
0.7070000000000001,0.51,2,-7.755,0,0.0493,0.359,6.95e-05,0.281,0.621,89.96700000000001,213054,4,2019-07-29T16:46:10Z,Me faire la belle,Dooz Kawa
0.7979999999999999,0.47,9,-6.627000000000001,0,0.0564,0.441,0.00763,0.297,0.743,139.981,197640,4,2019-07-29T16:39:08Z,Rendez Vous,Biga Ranx
0.805,0.7440000000000001,4,-7.631,0,0.0941,0.11900000000000001,0.797,0.0956,0.146,120.02799999999999,219329,4,2019-07-25T23:06:16Z,Day Glo,Molife
0.5670000000000001,0.703,8,-8.392999999999999,0,0.318,0.7390000000000001,0.0,0.39299999999999996,0.552,60.034,297626,4,2019-07-25T00:09:34Z,Crépuscule d'apocalypse,Dooz Kawa
0.8340000000000001,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.00799999999998,312820,4,2019-07-24T19:07:34Z,SICKO MODE,Travis Scott
0.85,0.569,5,-8.152000000000001,0,0.136,0.0609,0.0816,0.1,0.294,80.02,205040,4,2019-07-24T17:35:19Z,Praise The Lord (Da Shine) (feat. Skepta),"A$AP Rocky,Skepta"
0.861,0.637,8,-5.692,0,0.24,0.0515,3.35e-06,0.0967,0.474,98.044,228654,4,2019-07-24T17:27:40Z,ZEZE (feat. Travis Scott & Offset),"Kodak Black,Offset,Travis Scott"
0.701,0.5710000000000001,1,-7.763,1,0.365,0.6920000000000001,1.93e-06,0.19399999999999998,0.5539999999999999,90.131,286000,4,2019-07-24T15:56:33Z,Dommages collatéraux,Dooz Kawa
0.594,0.252,8,-15.700999999999999,0,0.217,0.948,0.0,0.106,0.512,120.265,159074,4,2019-07-23T22:17:48Z,Marie Jeanne,Kacem Wapalek
0.687,0.418,4,-7.9910000000000005,0,0.105,0.835,0.0,0.141,0.87,141.10299999999998,177333,4,2019-07-23T21:45:29Z,Tu parles trop,La Rue Kétanou
0.743,0.6629999999999999,9,-8.874,0,0.0369,0.6759999999999999,0.192,0.213,0.973,140.011,234840,4,2019-07-23T21:28:49Z,Soulstorm,Patrice
0.77,0.812,11,-3.4810000000000003,1,0.299,0.327,0.000513,0.192,0.455,151.917,240669,4,2019-07-22T09:16:53Z,Ocho Cinco (feat. Siboy & M.O Thug),"Jok'air,M.O Thug,Siboy"
0.616,0.792,5,-4.855,0,0.31,0.121,0.0,0.322,0.415,170.137,217135,4,2019-07-22T09:16:51Z,Club des 27,Jok'air
0.838,0.772,5,-9.4,0,0.0721,0.0851,0.212,0.11199999999999999,0.157,117.99700000000001,267203,4,2019-07-21T20:19:09Z,Numb,ZHU
0.762,0.41,8,-11.979000000000001,1,0.0551,0.278,3.43e-05,0.157,0.0813,100.04700000000001,271404,4,2019-07-20T18:03:40Z,Still Cold / Pathway Private,Night Lovell
0.657,0.629,6,-4.938,1,0.0782,0.19399999999999998,0.0,0.254,0.726,93.985,266893,4,2019-07-15T17:36:33Z,U Remind Me,Usher
0.639,0.669,7,-8.133,1,0.0471,0.0941,0.8320000000000001,0.10800000000000001,0.0382,99.906,355200,4,2019-07-12T12:08:51Z,Infinite,Notaker
0.493,0.9309999999999999,11,-4.387,1,0.0482,0.0403,0.00228,0.258,0.295,168.019,194290,4,2019-07-12T11:56:49Z,Some Kind Of Magic,"LVTHER,Myzica"
0.57,0.973,6,-2.7569999999999997,0,0.084,0.000675,0.0972,0.12,0.102,160.063,257250,4,2019-07-12T10:46:52Z,Never Looking Back,Stonebank
0.649,0.9079999999999999,11,-3.565,0,0.0687,0.00389,0.758,0.0729,0.251,124.044,205161,4,2019-07-12T10:33:49Z,Strung Out,Rootkit
0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.10800000000000001,0.42200000000000004,141.99,273803,4,2019-07-12T10:29:10Z,Alone,Marshmello
0.711,0.851,10,-3.7460000000000004,1,0.044000000000000004,0.00581,0.153,0.34700000000000003,0.0587,105.00299999999999,337699,4,2019-07-11T17:10:58Z,Pure Sunlight,"Laura Brehm,Mr FijiWiji,AgNO3"
0.735,0.7759999999999999,9,-5.625,0,0.244,0.0486,0.00589,0.054000000000000006,0.332,124.01799999999999,289088,4,2019-07-11T09:59:05Z,Out On A Limb,"Mr FijiWiji,Jonny Rose"
0.624,0.51,4,-6.796,0,0.149,0.0224,0.7070000000000001,0.049,0.209,159.841,235039,4,2019-07-07T14:11:36Z,AK-47,Mandragora
0.932,0.787,6,-7.096,1,0.13699999999999998,0.28600000000000003,0.0,0.0704,0.741,138.14600000000002,185320,4,2019-07-05T10:11:01Z,Damdamdeo,Lorenzo
0.848,0.562,1,-8.454,1,0.161,0.5710000000000001,0.0,0.111,0.53,119.91799999999999,211720,4,2019-07-02T23:28:40Z,Petit cœur,13 Block
0.75,0.43200000000000005,6,-8.06,0,0.0855,0.452,0.000513,0.107,0.276,127.056,217320,4,2019-07-02T22:47:07Z,N. J Respect R,Damso
0.754,0.342,10,-8.677,0,0.0991,0.073,0.0,0.193,0.423,128.981,121347,4,2019-07-01T19:48:57Z,REEL IT IN,Aminé
0.758,0.813,11,-4.99,1,0.0356,0.0134,0.8440000000000001,0.217,0.726,139.965,240034,4,2019-06-29T23:36:49Z,Shiny Hard Leather,Bisou
0.8109999999999999,0.825,2,-5.48,1,0.0654,0.000646,0.517,0.0689,0.95,124.005,211209,4,2019-06-29T23:08:12Z,Red Light Green Light,"Duke Dumont,Shaun Ross"
0.735,0.61,0,-10.401,0,0.0655,0.743,0.0,0.0964,0.8909999999999999,130.014,194000,4,2019-06-29T22:28:33Z,Dis mon nom,"Debbie Sparrow,Pon2mik"
0.625,0.763,8,-4.997,0,0.129,0.147,0.0106,0.214,0.721,88.75299999999999,192160,4,2019-06-29T12:05:43Z,Love$ick (feat. A$AP Rocky),"Mura Masa,A$AP Rocky"
0.5379999999999999,0.857,9,-5.18,0,0.0535,0.00773,0.022000000000000002,0.32799999999999996,0.39899999999999997,91.039,259933,4,2019-06-24T17:38:53Z,Nightcall,Kavinsky
0.6890000000000001,0.929,7,-4.76,1,0.27699999999999997,0.078,0.0,0.32,0.57,123.01100000000001,155728,4,2019-06-22T12:14:56Z,Elévation,"Vladimir Cauchemar,Vald"
0.669,0.7090000000000001,6,-8.776,0,0.0452,0.0124,0.924,0.062,0.278,108.99799999999999,339083,4,2019-06-22T01:31:00Z,Birdcage,You Man
0.789,0.948,7,-4.012,1,0.303,0.0888,0.0,0.14800000000000002,0.638,139.964,261788,4,2019-06-22T00:38:42Z,Jeune papa (feat. Leto & Kitsuné Kendra),"Jok'air,Kitsuné Kendra,Leto"
0.58,0.565,0,-7.065,0,0.0488,0.0671,0.0,0.135,0.138,112.986,242253,4,2019-06-21T15:04:48Z,The Hills,The Weeknd
0.698,0.66,0,-7.882999999999999,1,0.052000000000000005,0.0226,0.0,0.0622,0.451,159.94899999999998,248521,4,2019-06-21T15:04:37Z,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,"Tory Lanez,Rich The Kid,Lil Wayne"
0.757,0.698,9,-4.322,0,0.32799999999999996,0.429,0.0,0.363,0.514,134.69299999999998,367111,4,2019-06-21T05:24:45Z,Plus haut - Les marches de l’empereur Saison 3 / épisode 1,"Alkpote,Vald"
0.893,0.616,5,-5.862,0,0.102,0.195,0.0,0.0546,0.414,128.001,259680,4,2019-06-21T05:17:16Z,Amour (feat. Philippe Katerine),"Alkpote,Philippe Katerine"
0.616,0.792,5,-4.855,0,0.31,0.121,0.0,0.322,0.415,170.137,217135,4,2019-06-21T00:16:26Z,Club des 27,Jok'air
0.677,0.9159999999999999,0,-3.3289999999999997,1,0.218,0.174,0.0,0.47100000000000003,0.526,130.05200000000002,272528,4,2019-06-20T23:53:14Z,"Sex Drug Beluga (feat. Ruskov, Juicy P & Hayce Lemsi)","Jok'air,Hayce Lemsi,Juicy P,Ruskov"
0.792,0.735,4,-4.732,0,0.168,0.87,1.49e-05,0.109,0.358,109.99799999999999,174469,4,2019-06-20T23:48:29Z,Tech9 (feat. ISHA & Hatik),"Jok'air,Hatik,ISHA"
0.7709999999999999,0.575,8,-7.013,0,0.0794,0.337,6.92e-05,0.11199999999999999,0.304,99.96799999999999,182400,4,2019-06-17T18:34:12Z,À l'envers,Nadjee
0.831,0.7440000000000001,3,-5.314,0,0.166,0.332,0.0,0.10300000000000001,0.49200000000000005,74.998,173653,4,2019-06-17T18:28:34Z,Who Dat,Zach Zoya
0.754,0.73,5,-6.153,0,0.0422,0.113,0.0,0.127,0.764,149.951,215034,4,2019-06-17T18:20:34Z,Bonda Manmanw,Kalash
0.812,0.64,0,-7.523,1,0.29100000000000004,0.293,0.0,0.107,0.51,154.941,213920,4,2019-06-17T18:07:17Z,Sensationnel,100 Blaze
0.738,0.355,2,-10.525,0,0.34299999999999997,0.784,0.0,0.106,0.377,115.8,203439,4,2019-06-17T18:00:04Z,Slalom,Rémy
0.75,0.772,10,-8.706,0,0.157,0.20600000000000002,0.0,0.0748,0.561,139.98,224496,4,2019-06-17T17:40:58Z,Forever Broke,Mahdi Ba
0.601,0.594,8,-9.144,1,0.35,0.125,0.0,0.0739,0.682,140.887,207660,4,2019-06-16T04:46:52Z,Nancy,KIKESA
0.6459999999999999,0.633,11,-6.314,0,0.11699999999999999,0.0184,0.0,0.20199999999999999,0.39399999999999996,128.936,390596,4,2019-06-13T06:09:45Z,Du sang et des cendres,Jok'air
0.664,0.634,11,-7.49,1,0.0584,0.36200000000000004,0.0,0.0897,0.245,107.03399999999999,257591,4,2019-06-13T06:01:41Z,Á la poursuite du bonheur,Jok'air
0.757,0.602,3,-6.021,0,0.12,0.23800000000000002,0.0,0.107,0.674,139.982,229714,4,2019-06-13T05:57:57Z,Radio sexe - Bonus Track,Jok'air
0.6629999999999999,0.611,0,-7.587999999999999,1,0.0863,0.35,0.0,0.10099999999999999,0.507,130.013,212125,4,2019-06-13T05:55:12Z,Jay'z & Beyoncé (feat. Suky),"Jok'air,Suky"
0.691,0.816,1,-6.111000000000001,1,0.33899999999999997,0.391,0.0,0.113,0.825,129.969,266164,4,2019-06-13T05:48:32Z,Gangster & Gentleman (feat. Laylow),"Jok'air,Laylow"
0.8220000000000001,0.569,2,-6.803999999999999,1,0.11800000000000001,0.261,0.0,0.188,0.5579999999999999,138.998,209769,4,2019-06-11T16:06:07Z,Comme tu es (feat. Alonzo),"Jok'air,Alonzo"
0.474,0.9420000000000001,9,-2.84,0,0.14300000000000002,0.00106,0.000261,0.16,0.3,174.02599999999998,217356,4,2019-06-11T15:35:37Z,Dream Catcher (feat. Charlotte Haining),"Rameses B,Charlotte Haining"
0.408,0.9329999999999999,0,-4.655,0,0.10099999999999999,0.0348,0.0018100000000000002,0.39299999999999996,0.435,173.976,249577,4,2019-06-11T15:24:17Z,Defiant,"Feint,Laura Brehm"
0.568,0.588,2,-8.062000000000001,0,0.0842,0.257,0.00247,0.0871,0.38799999999999996,98.016,188920,4,2019-06-10T05:43:40Z,"L'amour, l'amour, l'amour","Bon Entendeur,Mouloudji"
0.469,0.6829999999999999,1,-7.606,1,0.213,0.0997,0.0,0.12300000000000001,0.256,119.884,485994,4,2019-06-08T08:24:43Z,Nos souvenirs (feat. Chilla & Yseult),"Jok'air,Chilla,Yseult"
0.44799999999999995,0.632,7,-5.745,1,0.254,0.00565,0.0,0.10300000000000001,0.509,129.785,215798,4,2019-06-08T00:38:48Z,Pour mes supporters,Jok'air
0.7959999999999999,0.418,0,-10.306,1,0.0639,0.0019,0.6809999999999999,0.0598,0.369,123.999,364961,4,2019-06-07T16:31:27Z,Do You Love Me Too,Rich Vom Dorf
0.708,0.634,0,-9.767000000000001,1,0.0468,0.358,0.893,0.105,0.122,102.01899999999999,157647,4,2019-06-07T00:09:20Z,Sunny,Ikson
0.639,0.648,0,-8.519,1,0.0319,0.009470000000000001,0.607,0.094,0.0817,95.014,222316,4,2019-06-03T06:31:44Z,Dark Age,Rezz
0.68,0.42100000000000004,6,-8.384,1,0.0608,0.37200000000000005,3.36e-06,0.18,0.6920000000000001,133.827,234947,4,2019-06-03T04:26:12Z,Seize It,Eline Mann
0.853,0.6970000000000001,0,-7.41,1,0.0373,0.282,4.4200000000000004e-05,0.121,0.96,109.419,321600,4,2019-05-27T20:40:02Z,Reggae Night,Jimmy Cliff
0.644,0.4,1,-9.618,1,0.29100000000000004,0.392,0.0,0.10300000000000001,0.387,145.113,200000,4,2019-05-24T15:37:55Z,La dernière fois que je parle de toi,KIKESA
0.44,0.24100000000000002,3,-7.94,0,0.0374,0.9740000000000001,4.36e-06,0.14,0.265,56.542,127653,4,2019-05-24T13:02:50Z,Silence,"Damso,Angèle"
0.6609999999999999,0.44,2,-9.104,1,0.0803,0.457,0.0,0.128,0.35200000000000004,149.937,230400,4,2019-05-23T02:55:31Z,Mixed Personalities (feat. Kanye West),"YNW Melly,Kanye West"
0.852,0.899,10,-2.76,0,0.16699999999999998,0.16699999999999998,0.0,0.154,0.5329999999999999,128.095,198520,4,2019-05-23T02:27:40Z,Toka,Sofiane
0.795,0.638,6,-8.273,1,0.145,0.34,0.0,0.134,0.627,147.02700000000002,191020,4,2019-05-17T19:34:22Z,Affamé #1 - Shook,Zamdane
0.7859999999999999,0.423,0,-9.177999999999999,1,0.299,0.39299999999999996,0.0,0.0954,0.446,137.064,187760,4,2019-05-17T19:32:27Z,Boy,OBOY
0.836,0.613,1,-5.781000000000001,1,0.294,0.0304,0.0,0.0889,0.419,142.026,219787,4,2019-05-17T17:46:33Z,Le grand aigle,"Alkpote,Biffty,Vald,Iron Sy"
0.55,0.685,5,-8.783,0,0.0649,0.46399999999999997,0.0,0.511,0.655,73.027,145068,4,2019-05-17T17:37:59Z,Décembre,KIKESA
0.862,0.6629999999999999,0,-9.004,1,0.21,0.12,0.0,0.318,0.8370000000000001,85.30799999999999,238267,4,2019-05-17T15:44:31Z,Just a Friend,Biz Markie
0.478,0.7959999999999999,4,-5.225,0,0.126,0.0749,0.0105,0.0633,0.204,139.941,189973,4,2019-05-15T21:01:26Z,I'd Love To Change The World - Matstubs Remix,"Jetta,Matstubs"
0.7,0.546,5,-7.705,0,0.109,0.0131,0.0305,0.172,0.302,80.00399999999999,416000,4,2019-05-15T20:18:43Z,Bad Karma,Axel Thesleff
0.794,0.44799999999999995,10,-4.771,0,0.0539,0.591,0.0,0.109,0.588,120.055,231333,4,2019-05-15T04:37:06Z,CLOUT COBAIN | CLOUT CO13A1N,Denzel Curry
0.638,0.662,5,-4.501,0,0.321,0.221,0.0,0.147,0.866,114.036,137533,5,2019-05-15T04:27:43Z,Deadpool Freestyle (Découpe-les tous),KillASon
0.8290000000000001,0.6509999999999999,2,-6.247999999999999,1,0.0421,0.0475,0.723,0.102,0.45299999999999996,124.976,165172,4,2019-05-15T04:13:53Z,1992,Skeler
0.861,0.535,1,-8.681000000000001,1,0.353,0.435,0.0,0.0931,0.415,94.978,286985,4,2019-05-14T03:06:51Z,Chat errant,MZ
0.597,0.514,9,-9.112,1,0.47,0.218,1.42e-05,0.0528,0.105,171.29,305000,4,2019-05-12T20:40:30Z,Les pleurs du mal,Dinos
0.485,0.631,11,-9.476,0,0.057999999999999996,0.063,0.000361,0.221,0.17,129.964,328806,4,2019-05-12T18:24:37Z,Everybody Wants To Be A Cat,The Electric Swing Circus
0.732,0.508,0,-6.7170000000000005,1,0.0378,0.45399999999999996,0.0,0.0933,0.345,125.964,206507,4,2019-05-12T03:52:14Z,Cache-Cache,"Columbine,Lujipeka,Foda C"
0.556,0.584,8,-7.218,0,0.27399999999999997,0.47700000000000004,0.0,0.139,0.294,130.086,288160,4,2019-05-11T03:47:31Z,Baltringue,Damso
0.7559999999999999,0.629,8,-3.3089999999999997,1,0.131,0.154,0.00014099999999999998,0.0885,0.581,119.99,202240,4,2019-05-11T03:39:26Z,BruxellesVie,Damso
0.642,0.695,7,-8.972000000000001,0,0.0549,0.499,5.14e-05,0.0852,0.956,176.13400000000001,201893,4,2019-05-11T03:29:59Z,Ε. Signaler,Damso
0.884,0.679,11,-6.051,1,0.0899,0.0205,0.000172,0.115,0.489,146.02100000000002,168093,4,2019-05-11T03:18:15Z,Smog,Damso
0.777,0.5539999999999999,2,-8.179,1,0.0572,0.182,1.7e-06,0.0477,0.27,129.933,206840,4,2019-05-11T03:15:41Z,Θ. Macarena,Damso
0.789,0.633,2,-6.269,1,0.0734,0.256,1.31e-06,0.092,0.262,138.097,183307,4,2019-05-11T03:11:22Z,Feu de bois,Damso
0.924,0.735,0,-7.9510000000000005,1,0.141,0.47200000000000003,0.01,0.0952,0.9009999999999999,142.016,183200,4,2019-05-11T01:45:04Z,Métagorique,13 Block
0.601,0.603,6,-9.835,1,0.15,0.077,0.000233,0.107,0.444,177.05599999999998,338133,4,2019-05-10T21:12:57Z,Nirvana,Doc Gyneco
0.682,0.816,1,-4.098,0,0.151,0.09300000000000001,0.0,0.126,0.644,136.041,275294,4,2019-05-10T21:12:41Z,Jok'Travolta,Jok'air
0.735,0.759,1,-6.992999999999999,1,0.0502,0.00186,0.000641,0.0718,0.308,124.08200000000001,294573,4,2019-05-10T18:01:54Z,Lune de fiel,"MZ,Marlo"
0.603,0.7609999999999999,10,-5.388999999999999,0,0.17600000000000002,0.147,0.0,0.11,0.616,170.08599999999998,256716,4,2019-05-09T23:18:00Z,Las Vegas,Jok'air
0.95,0.597,1,-6.2620000000000005,1,0.225,0.131,0.0,0.127,0.41200000000000003,118.024,304349,4,2019-05-09T22:58:57Z,4-5 (feat. R.O.C & Chich),"Jok'air,R.O.C,Chich"
0.775,0.5760000000000001,10,-9.387,0,0.319,0.354,0.0,0.11,0.314,108.965,250840,4,2019-05-09T21:54:31Z,Gris,Vald
0.8170000000000001,0.506,1,-10.686,1,0.226,0.435,0.0,0.0982,0.142,105.137,183367,4,2019-05-09T03:49:00Z,La garce à l'italienne,Reynz
0.9,0.63,2,-6.402,1,0.0768,0.462,1.13e-05,0.12300000000000001,0.203,118.0,230168,4,2019-05-08T21:46:53Z,Une dernière fois,A2h
0.792,0.43799999999999994,6,-9.076,0,0.114,0.132,3.8799999999999994e-05,0.0963,0.292,138.005,190253,4,2019-05-08T20:50:56Z,Placebo,Dinos
