,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,added_at,song_title,artists,genres,principal_genre
6,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,0d28khcov6AiegSCpG5TuT,spotify:track:0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,222640,4,2017-12-22T11:28:37Z,Feel Good Inc.,Gorillaz,"['alternative hip hop', 'art pop']",pop
7,0.56,0.859,4,-8.037,0,0.141,0.0136,0.521,0.672,0.113,124.659,audio_features,0qnqsfFYgBo0sPHM2JmfTq,spotify:track:0qnqsfFYgBo0sPHM2JmfTq,https://api.spotify.com/v1/tracks/0qnqsfFYgBo0sPHM2JmfTq,https://api.spotify.com/v1/audio-analysis/0qnqsfFYgBo0sPHM2JmfTq,387707,4,2017-12-21T11:36:51Z,"Right Here, Right Now",Fatboy Slim,"['big beat', 'disco house']",house
8,0.635,0.966,11,-5.856,0,0.0598,0.000202,0.888,0.241,0.0969,120.859,audio_features,0ffEnLKEiJjkkfmK82UAIV,spotify:track:0ffEnLKEiJjkkfmK82UAIV,https://api.spotify.com/v1/tracks/0ffEnLKEiJjkkfmK82UAIV,https://api.spotify.com/v1/audio-analysis/0ffEnLKEiJjkkfmK82UAIV,560907,4,2017-12-21T10:41:35Z,On Her Majesty's Secret Service,Propellerheads,"['big beat', 'breakbeat', 'electronica', 'funky breaks', 'trip hop']",other
9,0.494,0.937,10,-3.204,0,0.0571,0.000297,0.924,0.358,0.372,175.002,audio_features,1n2VdeLKjE1ZyW4Yw3W8PN,spotify:track:1n2VdeLKjE1ZyW4Yw3W8PN,https://api.spotify.com/v1/tracks/1n2VdeLKjE1ZyW4Yw3W8PN,https://api.spotify.com/v1/audio-analysis/1n2VdeLKjE1ZyW4Yw3W8PN,387707,4,2017-12-15T08:31:42Z,I Refuse - Shockone Remix,Netsky,"['belgian edm', 'drum and bass', 'liquid funk']",drum and bass
10,0.58,0.984,10,-9.471,0,0.0904,0.000215,0.881,0.195,0.27,172.99,audio_features,0eJ4LxJvpOuUxbkU2RHebe,spotify:track:0eJ4LxJvpOuUxbkU2RHebe,https://api.spotify.com/v1/tracks/0eJ4LxJvpOuUxbkU2RHebe,https://api.spotify.com/v1/audio-analysis/0eJ4LxJvpOuUxbkU2RHebe,384253,4,2017-12-14T15:54:51Z,Trail Of Sevens,Pendulum,"['australian dance', 'drum and bass', 'edm']",dance
11,0.532,0.966,6,-3.404,1,0.223,0.000144,0.902,0.104,0.332,172.068,audio_features,0rdK4W6fG9TYxkK00jl3iM,spotify:track:0rdK4W6fG9TYxkK00jl3iM,https://api.spotify.com/v1/tracks/0rdK4W6fG9TYxkK00jl3iM,https://api.spotify.com/v1/audio-analysis/0rdK4W6fG9TYxkK00jl3iM,351160,4,2017-12-08T16:20:44Z,Bullet Time - Spor Remix,"Bad Company UK,Spor","['darkstep', 'drum and bass', 'jump up', 'liquid funk', 'neurofunk', 'uk dnb']",drum and bass
12,0.665,0.978,2,-2.957,1,0.128,0.00134,0.89,0.115,0.0987,171.889,audio_features,4B0gTjDF7Y2fMAEX9LMeqY,spotify:track:4B0gTjDF7Y2fMAEX9LMeqY,https://api.spotify.com/v1/tracks/4B0gTjDF7Y2fMAEX9LMeqY,https://api.spotify.com/v1/audio-analysis/4B0gTjDF7Y2fMAEX9LMeqY,344524,4,2017-12-08T15:23:48Z,Infusion,"Noisia,Black Sun Empire","['breakbeat', 'brostep', 'deep dnb', 'drum and bass', 'neurofunk']",drum and bass
13,0.571,0.717,10,-6.782,0,0.0514,0.00164,0.851,0.0798,0.679,87.5,audio_features,7qD9XgyzPWOxRYzdZszF7t,spotify:track:7qD9XgyzPWOxRYzdZszF7t,https://api.spotify.com/v1/tracks/7qD9XgyzPWOxRYzdZszF7t,https://api.spotify.com/v1/audio-analysis/7qD9XgyzPWOxRYzdZszF7t,420040,4,2017-12-08T14:52:11Z,Liquid Light - Original Mix,Teebee,"['drum and bass', 'drumfunk', 'neurofunk']",drum and bass
14,0.521,0.97,11,-2.78,0,0.0442,6.15e-06,0.923,0.352,0.309,173.705,audio_features,6v0cCMKb8PtBBTI0OpbDmx,spotify:track:6v0cCMKb8PtBBTI0OpbDmx,https://api.spotify.com/v1/tracks/6v0cCMKb8PtBBTI0OpbDmx,https://api.spotify.com/v1/audio-analysis/6v0cCMKb8PtBBTI0OpbDmx,425519,4,2017-12-08T14:40:54Z,4 Days,Bad Company UK,"['darkstep', 'drum and bass', 'jump up', 'liquid funk', 'neurofunk', 'uk dnb']",drum and bass
15,0.489,0.874,1,-6.431,0,0.0738,0.00508,0.583,0.0965,0.405,112.028,audio_features,6bcdtc1uwkzElGGOJlXNr1,spotify:track:6bcdtc1uwkzElGGOJlXNr1,https://api.spotify.com/v1/tracks/6bcdtc1uwkzElGGOJlXNr1,https://api.spotify.com/v1/audio-analysis/6bcdtc1uwkzElGGOJlXNr1,414440,5,2017-12-08T14:40:45Z,Gap the Mind,Matrix,[],other
16,0.443,0.837,2,-7.084,1,0.0424,0.000453,0.92,0.0704,0.126,174.017,audio_features,7jZyQWoAmpJI37saaOazd5,spotify:track:7jZyQWoAmpJI37saaOazd5,https://api.spotify.com/v1/tracks/7jZyQWoAmpJI37saaOazd5,https://api.spotify.com/v1/audio-analysis/7jZyQWoAmpJI37saaOazd5,405293,4,2017-12-08T10:58:24Z,Beautiful Lies,B-complex,"['drum and bass', 'liquid funk', 'slovak electronic']",drum and bass
17,0.66,0.973,10,-1.694,0,0.0812,0.00312,0.759,0.0835,0.227,174.044,audio_features,78mmZhZz5Tz2kcCWO8HHPf,spotify:track:78mmZhZz5Tz2kcCWO8HHPf,https://api.spotify.com/v1/tracks/78mmZhZz5Tz2kcCWO8HHPf,https://api.spotify.com/v1/audio-analysis/78mmZhZz5Tz2kcCWO8HHPf,242759,4,2017-11-30T11:20:04Z,Back Off,Cyantific,"['drum and bass', 'jump up', 'liquid funk', 'neurofunk', 'uk dnb']",drum and bass
18,0.817,0.635,1,-6.351,1,0.305,0.0025,0.818,0.0719,0.696,127.927,audio_features,4usnXmSkjfFo6Zd5ybIK9E,spotify:track:4usnXmSkjfFo6Zd5ybIK9E,https://api.spotify.com/v1/tracks/4usnXmSkjfFo6Zd5ybIK9E,https://api.spotify.com/v1/audio-analysis/4usnXmSkjfFo6Zd5ybIK9E,390005,4,2017-11-24T09:24:38Z,Rox Sox - Club Mix,Uppermost,"['complextro', 'edm', 'electro house', 'new french touch', 'vapor twitch']",house
19,0.865,0.628,1,-8.084,1,0.105,0.0214,0.694,0.0999,0.392,127.97,audio_features,0mgmIXsHx2EZel1sjJuGoN,spotify:track:0mgmIXsHx2EZel1sjJuGoN,https://api.spotify.com/v1/tracks/0mgmIXsHx2EZel1sjJuGoN,https://api.spotify.com/v1/audio-analysis/0mgmIXsHx2EZel1sjJuGoN,399997,4,2017-11-16T18:07:06Z,Killer - Jean Elan Mix,Jean Elan,['pop house'],house
0,0.777,0.696,1,-9.253,1,0.0427,0.000739,0.939,0.0686,0.0915,129.987,audio_features,5vIHGNhS9AH1aTiRgsHSna,spotify:track:5vIHGNhS9AH1aTiRgsHSna,https://api.spotify.com/v1/tracks/5vIHGNhS9AH1aTiRgsHSna,https://api.spotify.com/v1/audio-analysis/5vIHGNhS9AH1aTiRgsHSna,479720,4,2017-11-10T10:31:37Z,Soopertrack,Extrawelt,"['electronica', 'german techno', 'hamburg electronic', 'microhouse', 'minimal techno', 'tech house']",techno
1,0.686,0.797,8,-9.116,1,0.115,0.0941,0.00124,0.352,0.856,169.258,audio_features,1TzpUK3NmwqQRjunzTWiQR,spotify:track:1TzpUK3NmwqQRjunzTWiQR,https://api.spotify.com/v1/tracks/1TzpUK3NmwqQRjunzTWiQR,https://api.spotify.com/v1/audio-analysis/1TzpUK3NmwqQRjunzTWiQR,307733,4,2017-11-02T14:57:35Z,La Face B,Akhenaton,"['french hip hop', 'rap conscient', 'rap marseille']",rap
2,0.658,0.717,4,-8.348,0,0.101,0.0257,0.0146,0.455,0.438,120.005,audio_features,1fjBVB40B4F57Kqf8ZrJTh,spotify:track:1fjBVB40B4F57Kqf8ZrJTh,https://api.spotify.com/v1/tracks/1fjBVB40B4F57Kqf8ZrJTh,https://api.spotify.com/v1/audio-analysis/1fjBVB40B4F57Kqf8ZrJTh,410213,4,2017-11-02T14:57:22Z,Be My Woman,P.E.O,[],other
3,0.874,0.491,6,-7.737,0,0.121,0.00954,0.00629,0.0484,0.364,74.099,audio_features,2SE11vmjbi7j5QKJ885ib6,spotify:track:2SE11vmjbi7j5QKJ885ib6,https://api.spotify.com/v1/tracks/2SE11vmjbi7j5QKJ885ib6,https://api.spotify.com/v1/audio-analysis/2SE11vmjbi7j5QKJ885ib6,345493,4,2017-11-02T14:57:03Z,World A Music,Ini Kamoze,"['dub', 'lovers rock', 'modern reggae', 'reggae', 'reggae fusion', 'roots reggae']",reggae
4,0.708,0.726,1,-6.054,1,0.071,0.114,0.51,0.104,0.315,173.998,audio_features,4vBHFLY0IkSebkGzOLtzcG,spotify:track:4vBHFLY0IkSebkGzOLtzcG,https://api.spotify.com/v1/tracks/4vBHFLY0IkSebkGzOLtzcG,https://api.spotify.com/v1/audio-analysis/4vBHFLY0IkSebkGzOLtzcG,314270,4,2017-09-21T10:10:50Z,Away With Me - Calibre Remix,"SpectraSoul,Tamara Blessa","['drum and bass', 'drumfunk', 'liquid funk', 'neurofunk', 'uk dnb']",drum and bass
5,0.611,0.688,8,-5.619,0,0.0441,0.00217,0.701,0.0666,0.238,172.998,audio_features,4KuTdMwl5wlcjXqrpTQyFT,spotify:track:4KuTdMwl5wlcjXqrpTQyFT,https://api.spotify.com/v1/tracks/4KuTdMwl5wlcjXqrpTQyFT,https://api.spotify.com/v1/audio-analysis/4KuTdMwl5wlcjXqrpTQyFT,337937,4,2017-09-21T10:10:43Z,Is This Real,Artificial Intelligence,"['deep dnb', 'drum and bass', 'drumfunk', 'jump up', 'liquid funk', 'neurofunk', 'uk dnb']",drum and bass
6,0.502,0.861,7,-4.985,0,0.0391,0.00104,0.425,0.567,0.217,169.982,audio_features,3hOXfnyYiJCNBeu60RmxuT,spotify:track:3hOXfnyYiJCNBeu60RmxuT,https://api.spotify.com/v1/tracks/3hOXfnyYiJCNBeu60RmxuT,https://api.spotify.com/v1/audio-analysis/3hOXfnyYiJCNBeu60RmxuT,303748,4,2017-09-21T08:37:36Z,Runnin - Original Mix,"Enei,Georgia Yates","['bass house', 'drum and bass', 'drumfunk', 'jump up', 'jungle', 'liquid funk', 'neurofunk']",house
7,0.738,0.694,0,-8.238,0,0.0514,0.00742,0.545,0.11,0.222,123.003,audio_features,57XgJkQSjcCUebjmDIPm6u,spotify:track:57XgJkQSjcCUebjmDIPm6u,https://api.spotify.com/v1/tracks/57XgJkQSjcCUebjmDIPm6u,https://api.spotify.com/v1/audio-analysis/57XgJkQSjcCUebjmDIPm6u,495674,4,2017-09-20T13:12:45Z,The Sand Dealer,N'to,"['minimal melodic techno', 'minimal techno', 'new french touch', 'tropical house']",techno
8,0.78,0.516,0,-7.132,1,0.0391,0.0231,0.744,0.0936,0.542,123.999,audio_features,1Km2VLlS5gsnhczafBjIcO,spotify:track:1Km2VLlS5gsnhczafBjIcO,https://api.spotify.com/v1/tracks/1Km2VLlS5gsnhczafBjIcO,https://api.spotify.com/v1/audio-analysis/1Km2VLlS5gsnhczafBjIcO,393381,4,2017-09-19T13:27:30Z,Wayfaring Stranger feat. Florence Bird - AKA AKA & Thalstroem Remix,"Joachim Pastor,Florence Bird,AKA AKA,Thalstroem","['deep euro house', 'german tech house', 'minimal techno', 'new french touch', 'tech house', 'tropical house']",house
9,0.687,0.714,1,-9.411,1,0.124,0.00335,0.298,0.111,0.107,180.012,audio_features,1nIBQISrDDbZWgV6cjpnpd,spotify:track:1nIBQISrDDbZWgV6cjpnpd,https://api.spotify.com/v1/tracks/1nIBQISrDDbZWgV6cjpnpd,https://api.spotify.com/v1/audio-analysis/1nIBQISrDDbZWgV6cjpnpd,537200,4,2017-04-18T14:12:34Z,New School Hip Hop,Ben 9mm,['tekno'],other
10,0.459,0.958,7,-2.263,1,0.0451,3.09e-05,0.784,0.128,0.336,189.952,audio_features,0JzL9Cotbjy3TlirSbZZ3l,spotify:track:0JzL9Cotbjy3TlirSbZZ3l,https://api.spotify.com/v1/tracks/0JzL9Cotbjy3TlirSbZZ3l,https://api.spotify.com/v1/audio-analysis/0JzL9Cotbjy3TlirSbZZ3l,293053,4,2017-04-18T08:44:46Z,Loudfighters,Billx,"['frenchcore', 'tekno']",other
11,0.646,0.993,6,-8.164,1,0.0945,0.0205,0.9,0.0787,0.544,100.3,audio_features,0iq1pg4bVspbsH8OzmOsYh,spotify:track:0iq1pg4bVspbsH8OzmOsYh,https://api.spotify.com/v1/tracks/0iq1pg4bVspbsH8OzmOsYh,https://api.spotify.com/v1/audio-analysis/0iq1pg4bVspbsH8OzmOsYh,282783,4,2017-04-18T08:21:24Z,Hardcore Esplanade,Ceephax Acid Crew,"['acid house', 'acid idm', 'braindance', 'breakcore', 'deep idm', 'drill and bass', 'electro', 'intelligent dance music']",house
12,0.941,0.413,7,-9.372,1,0.129,0.154,0.856,0.108,0.543,126.987,audio_features,5y6UaNxVd7eOcKOTiJmvrr,spotify:track:5y6UaNxVd7eOcKOTiJmvrr,https://api.spotify.com/v1/tracks/5y6UaNxVd7eOcKOTiJmvrr,https://api.spotify.com/v1/audio-analysis/5y6UaNxVd7eOcKOTiJmvrr,432756,4,2017-04-17T23:38:22Z,Liebe ist...,Stephan Bodzin,"['deep melodic euro house', 'deep techno', 'electronica', 'german techno', 'microhouse', 'minimal techno', 'tech house']",house
13,0.548,0.707,4,-14.902,0,0.0352,0.512,0.922,0.105,0.284,103.009,audio_features,79koEJRtKOOGJ0VSAF3FMk,spotify:track:79koEJRtKOOGJ0VSAF3FMk,https://api.spotify.com/v1/tracks/79koEJRtKOOGJ0VSAF3FMk,https://api.spotify.com/v1/audio-analysis/79koEJRtKOOGJ0VSAF3FMk,341653,4,2017-02-23T13:52:12Z,Motherboard,Daft Punk,"['electro', 'filter house']",house
14,0.668,0.917,7,-4.683,1,0.0412,0.00373,0.00204,0.0795,0.64,89.009,audio_features,2fvpHx1DaYUmUhiEpsTfJb,spotify:track:2fvpHx1DaYUmUhiEpsTfJb,https://api.spotify.com/v1/tracks/2fvpHx1DaYUmUhiEpsTfJb,https://api.spotify.com/v1/audio-analysis/2fvpHx1DaYUmUhiEpsTfJb,355955,4,2017-02-22T10:50:26Z,Gyalizt,Enjoy Tribe Monster,[],other
15,0.627,0.918,5,-4.007,0,0.0411,0.00105,0.169,0.0421,0.762,174.995,audio_features,6H40FB2ECPVUUNLkjbOtGX,spotify:track:6H40FB2ECPVUUNLkjbOtGX,https://api.spotify.com/v1/tracks/6H40FB2ECPVUUNLkjbOtGX,https://api.spotify.com/v1/audio-analysis/6H40FB2ECPVUUNLkjbOtGX,268783,4,2017-02-22T10:50:11Z,Man Down - Original Mix,"Ed Solo,Deekline","['breakbeat', 'drum and bass', 'jungle', 'ragga jungle']",drum and bass
16,0.63,0.911,1,-2.867,1,0.144,0.0072,0.779,0.3,0.551,172.097,audio_features,2f89jtVykBIHS9xlQCaoPU,spotify:track:2f89jtVykBIHS9xlQCaoPU,https://api.spotify.com/v1/tracks/2f89jtVykBIHS9xlQCaoPU,https://api.spotify.com/v1/audio-analysis/2f89jtVykBIHS9xlQCaoPU,298625,4,2017-02-22T10:49:54Z,Foundation Music,Green Vibes,[],other
17,0.377,0.931,7,-4.761,1,0.0397,0.0061,0.00891,0.167,0.0394,173.987,audio_features,2u6tZMWwhgnRggKHvRWINP,spotify:track:2u6tZMWwhgnRggKHvRWINP,https://api.spotify.com/v1/tracks/2u6tZMWwhgnRggKHvRWINP,https://api.spotify.com/v1/audio-analysis/2u6tZMWwhgnRggKHvRWINP,267800,4,2017-02-21T15:54:16Z,Hold On - Sub Focus Remix,"Rusko,Amber Coffman,Sub Focus","['bassline', 'brostep', 'dubstep', 'edm', 'electro house', 'electronic trap']",reggae
18,0.559,0.934,0,-2.298,1,0.044,0.0557,0.571,0.378,0.465,172.028,audio_features,0zcXvHphu9sUG0Eaoh3aHb,spotify:track:0zcXvHphu9sUG0Eaoh3aHb,https://api.spotify.com/v1/tracks/0zcXvHphu9sUG0Eaoh3aHb,https://api.spotify.com/v1/audio-analysis/0zcXvHphu9sUG0Eaoh3aHb,236163,4,2017-02-21T15:49:14Z,Long Gone,Calyx & TeeBee,"['drum and bass', 'jump up', 'liquid funk', 'neurofunk', 'uk dnb']",drum and bass
19,0.786,0.864,7,-0.324,1,0.25,0.000848,0.0716,0.237,0.513,175.031,audio_features,6gAtpxp9gJEwYvYWo3yqeW,spotify:track:6gAtpxp9gJEwYvYWo3yqeW,https://api.spotify.com/v1/tracks/6gAtpxp9gJEwYvYWo3yqeW,https://api.spotify.com/v1/audio-analysis/6gAtpxp9gJEwYvYWo3yqeW,361387,4,2017-02-21T14:04:30Z,Turntable 1 (T>I Remix),"Brockie,Ed Solo",[],other
0,0.597,0.99,7,-3.918,1,0.0526,5.89e-05,0.835,0.0283,0.864,174.967,audio_features,7BZh8tw29QoH2aBvZ8uQRs,spotify:track:7BZh8tw29QoH2aBvZ8uQRs,https://api.spotify.com/v1/tracks/7BZh8tw29QoH2aBvZ8uQRs,https://api.spotify.com/v1/audio-analysis/7BZh8tw29QoH2aBvZ8uQRs,290811,4,2017-02-15T16:59:44Z,Ghost Town - Original Mix,"Ed Solo,Deekline,DJ Concept","['breakbeat', 'drum and bass', 'jungle', 'ragga jungle']",drum and bass
1,0.667,0.905,11,-7.428,1,0.0627,0.000193,0.00016,0.102,0.264,174.968,audio_features,6nutsfUJobHgss5Qszeyf7,spotify:track:6nutsfUJobHgss5Qszeyf7,https://api.spotify.com/v1/tracks/6nutsfUJobHgss5Qszeyf7,https://api.spotify.com/v1/audio-analysis/6nutsfUJobHgss5Qszeyf7,318171,4,2017-02-15T13:24:50Z,Hail Di King - Brukout Foundation Hardtek Mix,"Dope Ammo & Marvellous Cain,Brukout Foundation,Dope Ammo,Marvellous Cain",[],other
2,0.595,0.902,0,-6.072,1,0.0567,0.0134,0.856,0.0997,0.196,175.01,audio_features,3JSV9tuq66BF4sNDNpCaTL,spotify:track:3JSV9tuq66BF4sNDNpCaTL,https://api.spotify.com/v1/tracks/3JSV9tuq66BF4sNDNpCaTL,https://api.spotify.com/v1/audio-analysis/3JSV9tuq66BF4sNDNpCaTL,290501,4,2017-02-15T13:09:35Z,All That Bass,Rahmanee,['ragga jungle'],drum and bass
3,0.646,0.796,4,-10.471,1,0.0566,0.00134,0.785,0.261,0.244,112.988,audio_features,0qxQbK4fv90gNUEDHeQY1d,spotify:track:0qxQbK4fv90gNUEDHeQY1d,https://api.spotify.com/v1/tracks/0qxQbK4fv90gNUEDHeQY1d,https://api.spotify.com/v1/audio-analysis/0qxQbK4fv90gNUEDHeQY1d,263187,4,2017-02-13T15:38:20Z,Pethadin Beats,Kaya Project,"['psychill', 'world fusion']",other
4,0.769,0.893,1,-8.779,0,0.0407,0.0253,0.092,0.294,0.701,124.978,audio_features,5z1VqeXQg0GWDnR6L3kYzC,spotify:track:5z1VqeXQg0GWDnR6L3kYzC,https://api.spotify.com/v1/tracks/5z1VqeXQg0GWDnR6L3kYzC,https://api.spotify.com/v1/audio-analysis/5z1VqeXQg0GWDnR6L3kYzC,412800,4,2017-02-06T17:04:12Z,Champion Sound - 9Lives Remix,"Benny Page,Assassin,9Lives","['drum and bass', 'jump up', 'jungle', 'liquid funk', 'ragga jungle', 'uk dnb']",drum and bass
5,0.612,0.846,7,-2.69,1,0.141,0.194,0.0,0.0911,0.175,178.094,audio_features,3kslaKP6Und3Vc0vyDPxb3,spotify:track:3kslaKP6Und3Vc0vyDPxb3,https://api.spotify.com/v1/tracks/3kslaKP6Und3Vc0vyDPxb3,https://api.spotify.com/v1/audio-analysis/3kslaKP6Und3Vc0vyDPxb3,263383,4,2017-02-06T17:01:43Z,Push Up,"Benny Page,Blackout JA","['drum and bass', 'jump up', 'jungle', 'liquid funk', 'ragga jungle', 'uk dnb']",drum and bass
6,0.76,0.688,1,-6.933,1,0.0637,0.0116,0.414,0.0753,0.906,123.991,audio_features,2JFEjrcvjN9bca5TJrFSDq,spotify:track:2JFEjrcvjN9bca5TJrFSDq,https://api.spotify.com/v1/tracks/2JFEjrcvjN9bca5TJrFSDq,https://api.spotify.com/v1/audio-analysis/2JFEjrcvjN9bca5TJrFSDq,247747,4,2017-02-06T16:53:51Z,Party With You - Rico Tubbs Remix,"Benny Page,Sweetie Irie","['drum and bass', 'jump up', 'jungle', 'liquid funk', 'ragga jungle', 'uk dnb']",drum and bass
7,0.849,0.75,10,-8.463,0,0.0485,0.0882,0.000572,0.327,0.963,109.981,audio_features,2bVLG1t7cskZLuG7WmYAAm,spotify:track:2bVLG1t7cskZLuG7WmYAAm,https://api.spotify.com/v1/tracks/2bVLG1t7cskZLuG7WmYAAm,https://api.spotify.com/v1/audio-analysis/2bVLG1t7cskZLuG7WmYAAm,252320,4,2017-02-06T16:35:18Z,Running From The Thoughts,"Dub Pistols,Terry Hall","['big beat', 'breakbeat']",other
8,0.767,0.777,1,-7.568,1,0.183,0.321,0.00334,0.528,0.549,140.036,audio_features,0CxIgiWIp8S87LfhKW7Txs,spotify:track:0CxIgiWIp8S87LfhKW7Txs,https://api.spotify.com/v1/tracks/0CxIgiWIp8S87LfhKW7Txs,https://api.spotify.com/v1/audio-analysis/0CxIgiWIp8S87LfhKW7Txs,208874,4,2017-02-06T16:29:50Z,Rules of the Dance - Kahn Remix,"Mungo's Hi Fi,Charlie P","['dub', 'uk reggae']",reggae
9,0.425,0.844,4,-4.857,0,0.0631,0.000758,0.281,0.106,0.198,119.22,audio_features,0tavwgdnsw4LuyH3sVAa4E,spotify:track:0tavwgdnsw4LuyH3sVAa4E,https://api.spotify.com/v1/tracks/0tavwgdnsw4LuyH3sVAa4E,https://api.spotify.com/v1/audio-analysis/0tavwgdnsw4LuyH3sVAa4E,310000,5,2017-01-21T08:25:52Z,Whistling Wind,"J Bostron,Beretta",['ragga jungle'],drum and bass
10,0.578,0.956,4,-2.576,0,0.0889,0.000459,0.158,0.357,0.776,180.042,audio_features,49N47vkkkiuCBQvNPx2jop,spotify:track:49N47vkkkiuCBQvNPx2jop,https://api.spotify.com/v1/tracks/49N47vkkkiuCBQvNPx2jop,https://api.spotify.com/v1/audio-analysis/49N47vkkkiuCBQvNPx2jop,330314,4,2017-01-20T22:21:02Z,Jamaican Boy,Serial Killaz,"['drum and bass', 'jump up', 'jungle', 'ragga jungle']",drum and bass
11,0.893,0.84,6,-4.086,0,0.0436,0.148,0.0,0.142,0.969,126.978,audio_features,3naPuAPFOakevU02dh8fZH,spotify:track:3naPuAPFOakevU02dh8fZH,https://api.spotify.com/v1/tracks/3naPuAPFOakevU02dh8fZH,https://api.spotify.com/v1/audio-analysis/3naPuAPFOakevU02dh8fZH,168413,4,2017-01-20T21:54:51Z,Roadblock,General Levy,"['ragga jungle', 'uk reggae']",drum and bass
12,0.786,0.6,4,-7.818,1,0.0625,0.0232,0.816,0.103,0.069,134.027,audio_features,2OXLA8oSAK4wDScyeSFaI3,spotify:track:2OXLA8oSAK4wDScyeSFaI3,https://api.spotify.com/v1/tracks/2OXLA8oSAK4wDScyeSFaI3,https://api.spotify.com/v1/audio-analysis/2OXLA8oSAK4wDScyeSFaI3,379693,4,2017-01-16T22:22:02Z,Gravity - Ap3x Remix,Shanti,[],other
13,0.692,0.696,10,-7.056,0,0.0465,0.346,0.924,0.103,0.236,100.003,audio_features,14mXN03neDLGE9YZnqtrEo,spotify:track:14mXN03neDLGE9YZnqtrEo,https://api.spotify.com/v1/tracks/14mXN03neDLGE9YZnqtrEo,https://api.spotify.com/v1/audio-analysis/14mXN03neDLGE9YZnqtrEo,336923,4,2017-01-16T22:20:37Z,One Hundred Lights - Grouch Remix,Kaya Project,"['psychill', 'world fusion']",other
14,0.78,0.719,9,-10.183,1,0.0636,0.0222,0.844,0.0922,0.146,129.014,audio_features,31xcMHxJC3CS6t6RNHfuQ1,spotify:track:31xcMHxJC3CS6t6RNHfuQ1,https://api.spotify.com/v1/tracks/31xcMHxJC3CS6t6RNHfuQ1,https://api.spotify.com/v1/audio-analysis/31xcMHxJC3CS6t6RNHfuQ1,502326,4,2017-01-16T21:15:47Z,Waiting for the Knights - XV Kilist & Rocco Remix,"Ticon,XV Kilist,Rocco","['progressive psytrance', 'psychedelic trance']",techno
15,0.76,0.82,7,-6.368,1,0.0461,0.0118,0.706,0.134,0.514,133.029,audio_features,1kWz13clGo0MmD5l71FO4b,spotify:track:1kWz13clGo0MmD5l71FO4b,https://api.spotify.com/v1/tracks/1kWz13clGo0MmD5l71FO4b,https://api.spotify.com/v1/audio-analysis/1kWz13clGo0MmD5l71FO4b,490821,4,2017-01-15T22:32:42Z,Revolve - Original Mix,Hedflux,[],other
16,0.538,0.881,1,-7.374,0,0.275,0.00632,0.0883,0.109,0.382,135.012,audio_features,36Q0MLZKilNWzqwBE7fFj1,spotify:track:36Q0MLZKilNWzqwBE7fFj1,https://api.spotify.com/v1/tracks/36Q0MLZKilNWzqwBE7fFj1,https://api.spotify.com/v1/audio-analysis/36Q0MLZKilNWzqwBE7fFj1,415222,4,2017-01-15T20:33:55Z,Rubix - Original Mix,Broken Eye,[],other
17,0.835,0.675,9,-8.124,1,0.0696,0.00218,0.436,0.37,0.0731,133.01,audio_features,2p2umRz6vgEnHQBFPJjTdc,spotify:track:2p2umRz6vgEnHQBFPJjTdc,https://api.spotify.com/v1/tracks/2p2umRz6vgEnHQBFPJjTdc,https://api.spotify.com/v1/audio-analysis/2p2umRz6vgEnHQBFPJjTdc,399346,4,2017-01-10T22:38:53Z,Nu Normal - Original Mix,Split & Jaxta,[],other
18,0.614,0.928,10,-5.349,0,0.0504,3.14e-05,0.838,0.0326,0.458,133.993,audio_features,46cTx7YPOzdH9e6WssiNZ0,spotify:track:46cTx7YPOzdH9e6WssiNZ0,https://api.spotify.com/v1/tracks/46cTx7YPOzdH9e6WssiNZ0,https://api.spotify.com/v1/audio-analysis/46cTx7YPOzdH9e6WssiNZ0,445902,4,2017-01-10T22:37:03Z,Cortex - Original Mix,Bad Tango,['psybreaks'],other
19,0.676,0.742,8,-10.535,0,0.0681,0.0853,0.855,0.107,0.508,128.962,audio_features,0dGd4NmnTDPcdLhLE8UCAp,spotify:track:0dGd4NmnTDPcdLhLE8UCAp,https://api.spotify.com/v1/tracks/0dGd4NmnTDPcdLhLE8UCAp,https://api.spotify.com/v1/audio-analysis/0dGd4NmnTDPcdLhLE8UCAp,493505,4,2016-12-28T16:20:12Z,Reflectionsno2,Hypnagog,"['ambient psychill', 'deep psytrance']",techno
0,0.47,0.806,8,-9.26,0,0.0758,0.181,0.334,0.194,0.805,118.718,audio_features,4PSxy4dFovZsUNK6rTaqp2,spotify:track:4PSxy4dFovZsUNK6rTaqp2,https://api.spotify.com/v1/tracks/4PSxy4dFovZsUNK6rTaqp2,https://api.spotify.com/v1/audio-analysis/4PSxy4dFovZsUNK6rTaqp2,396173,4,2016-12-28T16:20:12Z,tinyLittlePieces,Hypnagog,"['ambient psychill', 'deep psytrance']",techno
